time_key,open,close,high,low,volume
2016-08-16,108.875,108.913,108.93,108.755,10950.0
2016-08-17,108.89,108.935,108.978,108.877,9263.0
2016-08-18,108.936,108.869,108.941,108.849,8589.0
2016-08-19,108.907,108.736,108.907,108.73,14903.0
2016-08-22,108.725,108.84,108.856,108.695,10997.0
2016-08-23,108.857,108.778,108.857,108.37,28195.0
2016-08-24,108.778,108.566,108.835,108.541,42604.0
2016-08-25,108.612,108.571,108.612,108.523,43321.0
2016-08-26,108.61,108.698,108.705,108.576,47620.0
2016-08-29,108.704,108.74,108.779,108.658,32895.0
2016-08-30,108.732,108.679,108.758,108.609,37862.0
2016-08-31,108.7,108.687,108.749,108.478,31081.0
2016-09-01,108.69,108.551,108.737,108.497,14905.0
2016-09-02,108.601,108.541,108.601,108.512,8424.0
2016-09-05,108.578,108.563,108.588,108.529,11488.0
2016-09-06,108.572,108.411,108.572,108.404,9832.0
2016-09-07,108.418,108.446,108.469,108.4,17429.0
2016-09-08,108.44,108.49,108.496,108.44,13101.0
2016-09-09,108.47,108.656,108.664,108.47,14810.0
2016-09-12,108.58,108.522,108.58,108.145,9410.0
2016-09-13,108.522,108.575,108.588,108.475,35354.0
2016-09-14,108.611,108.674,108.758,108.578,30607.0
2016-09-19,108.73,108.701,108.73,108.661,34088.0
2016-09-20,108.718,108.762,108.787,108.698,41204.0
2016-09-21,108.803,108.744,108.818,108.698,29770.0
2016-09-22,108.769,108.74,108.769,108.699,38309.0
2016-09-23,108.75,108.763,108.777,108.713,36574.0
2016-09-26,108.766,108.793,108.82,108.76,22974.0
2016-09-27,108.793,108.811,108.85,108.793,44841.0
2016-09-28,108.809,108.879,108.88,108.807,39331.0
2016-09-29,108.841,108.984,109.45,108.841,52015.0
2016-09-30,109.082,109.047,109.168,109.0,19180.0
2016-10-10,109.035,109.065,109.089,109.012,6882.0
2016-10-11,109.071,109.087,109.188,109.046,20478.0
2016-10-12,109.122,109.088,109.137,109.032,22252.0
2016-10-13,109.084,109.117,109.159,109.061,26311.0
2016-10-14,109.133,109.207,109.22,109.117,25524.0
2016-10-17,109.327,109.305,109.328,109.253,26837.0
2016-10-18,109.325,109.32,109.33,109.295,22623.0
2016-10-19,109.311,109.364,109.413,109.309,26323.0
2016-10-20,109.448,109.497,109.538,109.423,32677.0
2016-10-21,109.561,109.652,109.675,109.498,27411.0
2016-10-24,109.825,109.647,109.89,109.623,22238.0
2016-10-25,109.673,109.538,109.68,109.527,27578.0
2016-10-26,109.517,109.384,109.552,109.316,28149.0
2016-10-27,109.399,109.223,109.522,109.02,34442.0
2016-10-28,109.251,109.414,109.425,109.251,32601.0
2016-10-31,109.414,109.353,109.42,109.22,27721.0
2016-11-01,109.388,109.391,109.648,109.33,31251.0
2016-11-02,109.435,109.301,109.435,109.24,31589.0
2016-11-03,109.31,109.369,109.38,109.304,34479.0
2016-11-04,109.37,109.501,109.539,109.361,31878.0
2016-11-07,109.482,109.384,109.554,109.31,38716.0
2016-11-08,109.384,109.377,109.408,109.02,33097.0
2016-11-09,109.367,109.405,109.449,109.3,33329.0
2016-11-10,109.405,109.342,109.405,109.312,44785.0
2016-11-11,109.25,109.359,109.365,109.25,39822.0
2016-11-14,109.329,109.071,109.385,108.941,42929.0
2016-11-15,108.901,108.8,108.988,108.764,43634.0
2016-11-16,108.804,108.813,108.927,108.77,32348.0
2016-11-17,108.813,108.618,108.813,108.51,38898.0
2016-11-18,108.61,108.391,108.624,108.39,42826.0
2016-11-21,108.419,108.464,108.48,108.363,55152.0
2016-11-22,108.464,108.583,108.616,108.464,59201.0
2016-11-23,108.612,108.651,108.9,108.59,41439.0
2016-11-24,108.651,108.444,108.651,108.401,84122.0
2016-11-25,108.414,108.187,108.515,108.113,42067.0
2016-11-28,108.171,108.208,108.388,108.156,73152.0
2016-11-29,108.196,107.595,108.328,107.494,53952.0
2016-11-30,107.676,107.584,107.83,107.5,46023.0
2016-12-01,107.591,107.567,107.65,107.55,109803.0
2016-12-02,107.571,107.594,107.787,107.567,91159.0
2016-12-05,107.617,107.554,107.668,107.541,84224.0
2016-12-06,107.508,107.431,107.59,107.408,70502.0
2016-12-07,107.41,107.388,107.44,107.3,42920.0
2016-12-08,107.413,107.474,107.688,107.4,52558.0
2016-12-09,107.493,107.423,107.718,107.29,40081.0
2016-12-12,107.423,106.627,107.488,106.605,41418.0
2016-12-13,106.514,106.288,106.67,106.101,34114.0
2016-12-14,106.341,105.92,106.341,105.902,27945.0
2016-12-15,105.858,104.075,105.858,102.935,29631.0
2016-12-16,104.09,104.534,104.89,104.09,37799.0
2016-12-19,104.508,105.173,105.699,104.279,46045.0
2016-12-20,104.79,105.072,105.34,104.561,46408.0
2016-12-21,105.89,105.774,105.946,105.216,39248.0
2016-12-22,105.777,106.039,106.24,105.573,37616.0
2016-12-23,106.05,105.767,106.05,105.74,41716.0
2016-12-26,105.785,105.769,105.98,105.66,46181.0
2016-12-27,105.702,105.886,105.957,105.7,57193.0
2016-12-28,106.329,106.13,106.329,105.891,54976.0
2016-12-29,106.206,106.571,106.586,106.206,54012.0
2016-12-30,106.605,106.609,106.89,106.572,27574.0
2017-01-03,106.69,106.606,106.69,106.565,6823.0
2017-01-04,106.61,106.479,106.67,106.441,6768.0
2017-01-05,106.48,106.505,106.688,106.34,8986.0
2017-01-06,106.5,106.503,106.69,106.29,13258.0
2017-01-09,106.504,106.552,106.59,106.452,8632.0
2017-01-10,106.655,106.595,106.655,106.55,17546.0
2017-01-11,106.597,106.55,106.684,106.501,10748.0
2017-01-12,106.598,106.616,106.741,106.55,9132.0
2017-01-13,106.639,106.644,106.666,106.593,9300.0
2017-01-16,106.646,106.274,106.781,106.26,5041.0
2017-01-17,106.274,106.319,106.864,106.235,13865.0
2017-01-18,106.356,106.43,106.483,106.34,15952.0
2017-01-19,106.431,106.615,106.69,106.431,14928.0
2017-01-20,106.575,106.771,106.788,106.49,8281.0
2017-01-23,106.791,107.039,107.05,106.791,6647.0
2017-01-24,107.041,106.772,107.85,106.7,8034.0
2017-01-25,106.716,106.593,106.717,106.491,8165.0
2017-01-26,106.598,106.766,106.788,106.56,5639.0
2017-02-03,106.653,106.717,106.763,106.653,17229.0
2017-02-06,106.718,106.605,106.785,106.59,14583.0
2017-02-07,106.626,106.585,106.675,106.57,32065.0
2017-02-08,106.588,106.564,106.589,106.56,42249.0
2017-02-09,106.564,106.489,106.592,106.465,5533.0
2017-02-10,106.489,106.189,106.505,106.181,4052.0
2017-02-13,106.379,106.262,106.379,106.122,4283.0
2017-02-14,106.31,106.276,106.327,106.26,37619.0
2017-02-15,106.276,106.49,106.508,106.2,12198.0
2017-02-16,106.481,106.719,106.736,106.411,7206.0
2017-02-17,106.71,106.671,106.848,106.648,9410.0
2017-02-20,106.715,106.606,106.746,106.59,10026.0
2017-02-21,106.657,106.658,106.785,106.606,25359.0
2017-02-22,106.712,106.79,106.86,106.639,28079.0
2017-02-23,106.769,106.961,107.289,106.716,7984.0
2017-02-24,107.067,106.814,107.168,106.065,26911.0
2017-02-27,106.84,106.902,106.938,106.838,37468.0
2017-02-28,106.811,107.021,107.134,106.79,23385.0
2017-03-01,107.021,107.049,107.165,107.01,26937.0
2017-03-02,107.017,106.854,107.108,106.846,32838.0
2017-03-03,106.94,106.91,107.05,106.859,32065.0
2017-03-06,106.94,106.811,106.94,106.803,76991.0
2017-03-07,106.836,106.833,106.927,106.793,21146.0
2017-03-08,106.849,106.841,106.866,106.826,32968.0
2017-03-09,106.84,106.77,106.851,106.77,15776.0
2017-03-10,106.711,106.49,106.818,105.891,6654.0
2017-03-13,106.421,106.347,106.705,106.291,7627.0
2017-03-14,106.427,106.549,106.628,106.35,13184.0
2017-03-15,106.549,106.444,106.626,106.413,18782.0
2017-03-16,106.451,106.772,107.064,106.451,15591.0
2017-03-17,106.83,106.793,106.945,106.64,26406.0
2017-03-20,106.74,106.829,106.91,106.74,20499.0
2017-03-21,106.819,106.67,106.819,106.558,40454.0
2017-03-22,106.671,106.662,106.756,106.609,35133.0
2017-03-23,106.651,106.71,106.769,106.629,34647.0
2017-03-24,106.71,106.923,106.971,106.684,28226.0
2017-03-27,106.873,106.979,107.078,106.873,28449.0
2017-03-28,107.09,106.809,107.091,105.989,43831.0
2017-03-29,106.796,106.821,106.94,106.104,46783.0
2017-03-30,106.82,106.516,107.016,106.428,36700.0
2017-03-31,106.566,106.713,106.925,106.566,30365.0
2017-04-05,106.726,106.7,106.902,106.69,21898.0
2017-04-06,106.776,106.788,106.839,106.712,20243.0
2017-04-07,106.81,106.831,106.9,106.764,26811.0
2017-04-10,106.803,106.878,106.889,106.794,26035.0
2017-04-11,106.811,106.815,106.92,106.796,34111.0
2017-04-12,106.813,106.789,106.851,106.76,28622.0
2017-04-13,106.809,106.806,106.839,106.719,29761.0
2017-04-14,106.83,106.83,106.86,106.811,31326.0
2017-04-17,106.83,106.587,106.83,106.484,10569.0
2017-04-18,106.513,106.49,106.57,106.302,40356.0
2017-04-19,106.453,106.346,106.51,106.29,22097.0
2017-04-20,106.398,106.278,106.454,106.14,14681.0
2017-04-21,106.428,106.164,106.428,106.108,18415.0
2017-04-24,106.123,105.924,106.123,105.906,21564.0
2017-04-25,105.925,105.958,106.033,105.49,16473.0
2017-04-26,105.901,105.973,106.104,105.901,20903.0
2017-04-27,105.955,105.837,106.025,105.74,18400.0
2017-04-28,105.896,105.879,105.99,105.851,17873.0
2017-05-02,105.938,105.94,106.103,105.881,65972.0
2017-05-03,105.94,105.799,105.94,105.79,76713.0
2017-05-04,105.8,105.478,105.8,105.415,73450.0
2017-05-05,105.42,105.363,105.468,105.29,80639.0
2017-05-08,105.346,105.09,105.39,105.05,66156.0
2017-05-09,105.186,105.12,105.19,105.045,74351.0
2017-05-10,105.13,104.712,105.13,104.603,58933.0
2017-05-11,104.672,104.834,104.886,104.627,67952.0
2017-05-12,104.744,104.79,105.015,104.584,59283.0
2017-05-15,104.835,104.923,105.02,104.79,68001.0
2017-05-16,104.728,104.771,104.99,104.69,70420.0
2017-05-17,104.751,104.695,104.888,104.61,54960.0
2017-05-18,104.611,104.879,104.92,104.611,74279.0
2017-05-19,104.87,104.528,104.881,104.39,76591.0
2017-05-22,104.656,104.426,104.656,104.401,77946.0
2017-05-23,104.486,104.4,104.584,104.359,79650.0
2017-05-24,104.372,104.599,104.736,104.372,80735.0
2017-05-25,104.599,105.09,105.189,104.599,86671.0
2017-05-26,104.971,104.939,105.198,104.901,36074.0
2017-05-31,104.941,105.124,105.191,104.941,76162.0
2017-06-01,105.084,105.403,105.499,105.084,94995.0
2017-06-02,105.311,105.619,105.739,105.311,96224.0
2017-06-05,105.622,105.712,105.901,105.591,70397.0
2017-06-06,105.724,105.62,105.978,105.475,69512.0
2017-06-07,105.615,105.536,105.81,105.405,73789.0
2017-06-08,105.551,105.447,105.657,105.395,86305.0
2017-06-09,105.447,105.58,105.708,105.309,53669.0
2017-06-12,105.521,105.743,105.976,105.512,80149.0
2017-06-13,105.805,105.785,105.988,105.74,84222.0
2017-06-14,105.789,105.893,105.945,105.788,108792.0
2017-06-15,105.911,105.998,106.15,105.903,115706.0
2017-06-16,105.991,105.851,106.3,105.757,84909.0
2017-06-19,105.832,106.007,106.119,105.801,137647.0
2017-06-20,106.043,106.068,106.301,105.965,163726.0
2017-06-21,106.168,105.886,106.168,105.886,130459.0
2017-06-22,105.889,105.709,105.939,105.25,117949.0
2017-06-23,105.884,105.707,105.887,105.64,145463.0
2017-06-26,105.678,105.786,105.97,105.61,116061.0
2017-06-27,105.796,105.978,106.147,105.796,138624.0
2017-06-28,105.958,105.931,106.139,105.929,159499.0
2017-06-29,105.961,105.802,106.089,105.8,112254.0
2017-06-30,105.75,105.618,105.873,105.6,92026.0
2017-07-03,105.719,105.709,105.788,105.646,99762.0
2017-07-04,105.711,105.778,105.798,105.599,80441.0
2017-07-05,105.741,105.693,105.765,105.613,72939.0
2017-07-06,105.54,105.882,105.989,105.523,94484.0
2017-07-07,105.84,105.869,105.977,105.791,79787.0
2017-07-10,105.891,105.747,105.918,105.72,56466.0
2017-07-11,105.717,105.8,105.852,105.717,58552.0
2017-07-12,105.766,105.796,105.921,105.766,87871.0
2017-07-13,105.776,105.707,105.876,105.692,101599.0
2017-07-14,105.741,105.678,105.827,105.662,60785.0
2017-07-17,105.768,105.728,105.84,105.664,66906.0
2017-07-18,105.728,105.447,105.732,105.391,76041.0
2017-07-19,105.489,105.522,105.643,105.444,102728.0
2017-07-20,105.515,105.598,105.722,105.515,111925.0
2017-07-21,105.598,105.634,105.724,105.598,112272.0
2017-07-24,105.611,105.577,105.704,105.51,97034.0
2017-07-25,105.595,105.53,105.64,105.475,91923.0
2017-07-26,105.541,105.534,105.568,105.501,98009.0
2017-07-27,105.451,105.562,105.64,105.451,158983.0
2017-07-28,105.56,105.566,105.64,105.542,88996.0
2017-07-31,105.571,105.57,105.647,105.56,101965.0
2017-08-01,105.56,105.654,105.682,105.56,83845.0
2017-08-02,105.656,105.659,105.677,105.617,103253.0
2017-08-03,105.66,105.66,105.692,105.601,110673.0
2017-08-04,105.665,105.783,105.79,105.644,83598.0
2017-08-07,105.772,105.759,105.985,105.29,41593.0
2017-08-08,105.731,105.65,105.846,105.491,49649.0
2017-08-09,105.695,105.654,105.729,105.592,61497.0
2017-08-10,105.66,105.666,105.696,105.629,72445.0
2017-08-11,105.669,105.755,105.76,105.604,73430.0
2017-08-14,105.767,105.804,105.826,105.729,64589.0
2017-08-15,105.828,105.989,106.029,105.805,59310.0
2017-08-16,105.991,105.731,106.028,105.728,42656.0
2017-08-17,105.81,105.834,105.89,105.74,68852.0
2017-08-18,105.862,105.853,105.884,105.791,71383.0
2017-08-21,105.815,105.814,105.875,105.768,60846.0
2017-08-22,105.802,105.817,105.835,105.778,79375.0
2017-08-23,105.817,105.89,105.952,105.817,65179.0
2017-08-24,105.876,105.883,105.984,105.855,74517.0
2017-08-25,105.856,105.908,105.911,105.843,67297.0
2017-08-28,105.908,105.876,105.921,105.85,27447.0
2017-08-29,105.881,105.853,105.889,105.8,63492.0
2017-08-30,105.852,105.826,105.876,105.78,69096.0
2017-08-31,105.835,105.781,105.836,105.771,66157.0
2017-09-01,105.788,105.841,105.859,105.78,21475.0
2017-09-04,105.821,105.884,105.924,105.816,57552.0
2017-09-05,105.878,105.813,105.878,105.79,53323.0
2017-09-06,105.824,105.884,105.923,105.758,52796.0
2017-09-07,105.935,105.933,105.935,105.879,60926.0
2017-09-08,105.935,106.041,106.14,105.928,44473.0
2017-09-11,106.067,106.058,106.14,106.04,72527.0
2017-09-12,106.054,106.034,106.171,105.895,47757.0
2017-09-13,106.028,105.934,106.049,105.903,65332.0
2017-09-14,105.972,106.002,106.023,105.918,44774.0
2017-09-15,106.011,105.98,106.049,105.938,38360.0
2017-09-18,105.97,105.904,106.001,105.852,14692.0
2017-09-19,105.937,105.911,105.937,105.648,27061.0
2017-09-20,105.911,105.784,105.932,105.761,17671.0
2017-09-21,105.789,105.746,105.818,105.718,24856.0
2017-09-22,105.76,105.778,105.8,105.702,13686.0
2017-09-25,105.79,105.834,105.84,105.765,6779.0
2017-09-26,105.834,105.855,105.861,105.763,3849.0
2017-09-27,105.855,105.775,105.855,105.726,4076.0
2017-09-28,105.78,105.798,105.874,105.78,3841.0
2017-09-29,105.805,105.76,105.874,105.75,1388.0
2017-10-09,105.788,105.74,105.788,105.71,1779.0
2017-10-10,105.74,105.77,105.84,105.735,2850.0
2017-10-11,105.781,105.783,105.87,105.76,4335.0
2017-10-12,105.8,105.755,105.839,105.742,3847.0
2017-10-13,105.755,105.747,105.782,105.74,2397.0
2017-10-16,105.721,105.673,105.74,105.651,1531.0
2017-10-17,105.678,105.665,105.705,105.651,885.0
2017-10-18,105.661,105.506,105.661,105.496,567.0
2017-10-19,105.57,105.59,105.64,105.498,949.0
2017-10-20,105.595,105.605,105.651,105.543,219.0
2017-10-23,105.605,105.55,105.605,105.498,275.0
2017-10-24,105.556,105.543,105.585,105.512,243.0
2017-10-25,105.55,105.505,105.555,105.5,25469.0
2017-10-26,105.497,105.399,105.497,105.192,38676.0
2017-10-27,105.257,105.241,105.484,105.201,10790.0
2017-10-30,105.192,105.023,105.268,104.973,47014.0
2017-10-31,105.116,105.164,105.278,105.048,47034.0
2017-11-01,105.25,105.147,105.25,105.145,28865.0
2017-11-02,105.413,105.104,105.413,105.092,8271.0
2017-11-03,105.13,104.893,105.13,104.533,35765.0
2017-11-06,104.9,104.989,105.035,104.692,2664.0
2017-11-07,104.989,105.094,105.118,104.82,3648.0
2017-11-08,105.124,105.256,105.42,105.01,4231.0
2017-11-09,105.29,105.242,105.34,105.21,4129.0
2017-11-10,105.339,105.41,105.84,105.242,4407.0
2017-11-13,105.39,105.097,105.49,105.091,7698.0
2017-11-14,105.097,104.968,105.84,104.779,14075.0
2017-11-15,104.995,105.019,105.07,104.89,17621.0
2017-11-16,105.07,105.141,105.205,105.05,17969.0
2017-11-17,105.141,105.178,105.254,104.906,17646.0
2017-11-20,105.178,105.081,105.259,104.947,16429.0
2017-11-21,105.187,105.034,105.344,104.969,14894.0
2017-11-22,104.99,104.834,105.03,104.803,14557.0
2017-11-23,104.641,104.724,104.855,104.641,8836.0
2017-11-24,104.724,104.809,104.889,104.7,11811.0
2017-11-27,104.726,104.94,105.029,104.726,6281.0
2017-11-28,104.889,105.008,105.185,104.795,17143.0
2017-11-29,105.008,105.131,105.188,104.953,19613.0
2017-11-30,105.078,105.085,105.34,105.04,21847.0
2017-12-01,105.184,105.215,105.342,104.99,24747.0
2017-12-04,105.32,105.363,105.489,105.206,30408.0
2017-12-05,105.32,105.5,105.64,105.32,26725.0
2017-12-06,105.638,104.776,105.767,97.895,25036.0
2017-12-07,105.42,105.342,105.42,105.29,45509.0
2017-12-08,105.293,105.261,105.48,105.09,22627.0
2017-12-11,104.988,105.242,105.376,104.988,39577.0
2017-12-12,105.29,105.19,105.396,105.12,21808.0
2017-12-13,105.012,105.201,105.369,105.012,27809.0
2017-12-14,105.335,105.233,105.339,105.215,13400.0
2017-12-15,105.112,105.259,105.54,105.112,30661.0
2017-12-18,105.3,105.327,105.56,105.29,18601.0
2017-12-19,105.41,105.416,105.567,105.355,25424.0
2017-12-20,105.485,105.41,105.51,105.354,19409.0
2017-12-21,105.478,105.392,105.496,105.298,20217.0
2017-12-22,105.226,105.434,105.496,105.226,18595.0
2017-12-25,105.434,105.462,105.555,105.396,17604.0
2017-12-26,105.428,105.481,105.685,105.428,25431.0
2017-12-27,105.441,105.495,105.6,105.4,25709.0
2017-12-28,105.589,105.088,105.589,104.956,4544.0
2017-12-29,105.378,105.276,105.378,105.045,1788.0
2018-01-02,105.496,105.41,105.496,105.339,2481.0
2018-01-03,105.41,105.454,105.551,105.346,1733.0
2018-01-04,105.42,105.474,105.477,105.411,4769.0
2018-01-05,105.476,105.483,105.491,105.44,908.0
2018-01-08,105.483,105.546,105.569,105.48,830.0
2018-01-09,105.547,105.567,105.573,105.546,1565.0
2018-01-10,105.628,105.559,105.63,105.533,6710.0
2018-01-11,105.559,105.461,105.559,105.431,466.0
2018-01-12,105.52,105.557,105.591,105.44,1754.0
2018-01-15,105.496,105.432,105.51,105.43,1156.0
2018-01-16,105.449,105.435,105.571,105.422,1677.0
2018-01-17,105.435,105.421,105.487,105.29,822.0
2018-01-18,105.469,105.304,105.469,105.301,772.0
2018-01-19,105.344,105.447,105.46,105.301,1358.0
2018-01-22,105.346,105.535,106.256,105.346,1684.0
2018-01-23,105.46,105.576,105.61,105.435,2207.0
2018-01-24,105.577,105.705,106.047,105.499,1704.0
2018-01-25,105.681,105.798,105.876,105.621,2027.0
2018-01-26,105.787,105.827,105.95,105.787,1739.0
2018-01-29,105.825,105.882,105.953,105.825,1250.0
2018-01-30,105.882,105.876,105.918,105.823,738.0
2018-01-31,105.876,105.735,105.876,105.589,2080.0
2018-02-01,105.627,105.758,105.775,105.627,282.0
2018-02-02,105.653,105.81,105.81,105.653,4942.0
2018-02-05,105.876,105.886,105.893,105.821,3683.0
2018-02-06,105.952,105.872,106.104,105.866,4565.0
2018-02-07,105.811,105.937,105.952,105.809,6800.0
2018-02-08,105.937,105.929,105.983,105.885,8777.0
2018-02-09,105.933,106.279,106.484,105.931,2721.0
2018-02-12,106.264,106.404,106.405,106.18,2497.0
2018-02-13,106.271,106.402,106.41,106.262,4771.0
2018-02-14,106.403,106.41,106.411,106.26,3517.0
2018-02-22,106.334,106.259,106.477,106.25,4093.0
2018-02-23,106.18,106.218,106.318,106.18,5301.0
2018-02-26,106.181,106.263,106.31,106.181,13750.0
2018-02-27,106.279,106.384,106.482,106.279,12562.0
2018-02-28,106.385,106.536,106.564,106.378,12669.0
2018-03-01,106.606,106.79,106.887,106.54,14666.0
2018-03-02,106.79,106.866,106.896,106.788,17231.0
2018-03-05,106.885,106.885,107.065,106.829,19170.0
2018-03-06,106.88,106.889,106.937,106.791,11922.0
2018-03-07,106.788,106.827,106.887,106.714,6382.0
2018-03-08,106.947,106.86,106.947,106.794,18306.0
2018-03-09,106.871,106.751,106.94,106.745,10641.0
2018-03-12,106.763,106.733,106.959,106.733,17867.0
2018-03-13,106.744,106.703,106.76,106.696,28907.0
2018-03-14,106.713,106.654,106.787,106.653,28136.0
2018-03-15,106.685,106.669,106.706,106.607,7475.0
2018-03-16,106.698,106.705,106.739,106.653,15677.0
2018-03-19,106.75,106.742,106.97,106.708,9281.0
2018-03-20,106.713,106.719,106.783,106.71,38944.0
2018-03-21,106.72,106.721,106.739,106.719,47778.0
2018-03-22,106.723,106.722,106.733,106.718,54212.0
2018-03-23,106.725,106.94,106.985,106.721,12484.0
2018-03-26,106.933,107.387,107.668,106.933,9502.0
2018-03-27,107.086,107.229,107.506,107.061,7244.0
2018-03-28,107.207,107.178,107.42,107.14,16146.0
2018-03-29,107.225,106.899,107.248,106.695,4538.0
2018-03-30,107.05,107.103,107.193,107.011,13269.0
2018-04-02,107.092,107.084,107.156,107.07,36205.0
2018-04-03,107.093,107.196,107.274,107.093,6435.0
2018-04-04,107.205,107.224,107.277,107.196,19593.0
2018-04-09,107.227,107.382,107.423,107.227,1345.0
2018-04-10,107.482,107.396,107.482,107.367,1837.0
2018-04-11,107.399,107.407,107.54,107.396,7002.0
2018-04-12,107.405,107.476,107.49,107.405,5127.0
2018-04-13,107.476,107.666,107.776,107.476,973.0
2018-04-16,107.887,107.976,108.008,107.737,1743.0
2018-04-17,107.887,107.894,108.037,107.841,1359.0
2018-04-18,107.947,108.384,108.884,107.947,1452.0
2018-04-19,108.392,108.154,108.44,108.103,1412.0
2018-04-20,108.043,108.005,108.117,107.971,5192.0
2018-04-23,108.027,107.995,108.244,107.912,4698.0
2018-04-24,107.995,108.142,108.198,107.995,6329.0
2018-04-25,108.154,108.234,108.529,108.154,10004.0
2018-04-26,108.234,108.201,108.318,108.184,14634.0
2018-04-27,108.201,108.249,108.449,108.058,25858.0
2018-05-02,108.257,108.165,108.285,108.093,19186.0
2018-05-03,108.195,108.318,108.39,108.187,18586.0
2018-05-04,108.326,108.191,108.643,108.056,18581.0
2018-05-07,108.228,108.192,108.268,108.101,10669.0
2018-05-08,108.188,108.092,108.19,108.082,18985.0
2018-05-09,108.092,107.897,108.094,107.816,17186.0
2018-05-10,107.936,107.901,107.949,107.87,23330.0
2018-05-11,107.896,107.973,108.011,107.887,21514.0
2018-05-14,107.995,107.979,108.04,107.96,17524.0
2018-05-15,108.005,107.956,108.008,107.942,19779.0
2018-05-16,107.961,107.977,108.011,107.94,15872.0
2018-05-17,107.97,107.934,107.976,107.926,21439.0
2018-05-18,107.935,107.937,107.996,107.935,17727.0
2018-05-21,107.94,107.953,107.979,107.907,17500.0
2018-05-22,107.953,108.006,108.08,107.952,17160.0
2018-05-23,108.01,108.104,108.115,108.01,10214.0
2018-05-24,108.106,108.185,108.227,108.106,7345.0
2018-05-25,108.185,108.383,108.39,108.176,6434.0
2018-05-28,108.344,108.2,108.43,108.175,5367.0
2018-05-29,108.19,108.062,108.279,108.031,2110.0
2018-05-30,108.062,108.028,108.381,107.981,3546.0
2018-05-31,108.07,108.039,108.139,107.99,4528.0
2018-06-01,108.09,108.079,108.138,108.005,5917.0
2018-06-04,108.078,108.163,108.163,108.041,18088.0
2018-06-05,108.156,108.044,108.19,107.893,11969.0
2018-06-06,108.057,108.037,108.089,107.989,5487.0
2018-06-07,107.99,108.008,108.04,107.981,8675.0
2018-06-08,108.039,108.021,108.135,108.006,10738.0
2018-06-11,108.06,108.135,108.184,108.06,8669.0
2018-06-12,108.123,107.97,108.149,107.94,9708.0
2018-06-13,108.05,107.983,108.079,107.941,6630.0
2018-06-14,108.006,107.987,108.167,107.982,8706.0
2018-06-15,108.082,108.046,108.178,108.04,7653.0
2018-06-19,108.131,108.308,108.34,108.032,2749.0
2018-06-20,108.29,108.293,108.3,108.17,2758.0
2018-06-21,108.164,108.23,108.381,108.164,1575.0
2018-06-22,108.23,108.306,108.339,108.194,1605.0
2018-06-25,108.307,108.452,108.487,108.302,3792.0
2018-06-26,108.44,108.5,108.586,108.44,4095.0
2018-06-27,108.503,108.437,108.586,108.39,11315.0
2018-06-28,108.442,108.129,108.577,108.095,8704.0
2018-06-29,108.145,108.746,108.78,108.145,12571.0
2018-07-02,108.74,108.732,108.79,108.517,9821.0
2018-07-03,108.884,108.663,108.884,108.591,6031.0
2018-07-04,108.7,108.89,109.04,108.627,8184.0
2018-07-05,108.99,108.886,109.036,108.77,5153.0
2018-07-06,108.651,108.881,108.89,108.651,4192.0
2018-07-09,108.881,108.825,109.14,108.793,14244.0
2018-07-10,108.84,108.731,108.888,108.63,15711.0
2018-07-11,108.782,108.696,108.8,108.69,14166.0
2018-07-12,108.699,108.663,109.09,108.595,13618.0
2018-07-13,108.72,108.788,108.84,108.65,18492.0
2018-07-16,108.84,108.987,109.048,108.771,14123.0
2018-07-17,108.79,109.133,109.643,108.79,17863.0
2018-07-18,109.09,109.171,109.326,109.03,22353.0
2018-07-19,109.013,109.288,109.457,109.012,14883.0
2018-07-20,109.29,109.24,110.235,109.04,22135.0
2018-07-23,108.99,109.349,109.44,108.99,15963.0
2018-07-24,109.29,109.102,109.379,108.88,17885.0
2018-07-25,109.102,109.115,109.17,108.915,16992.0
2018-07-26,108.9,109.3,109.31,108.89,6798.0
2018-07-27,109.256,109.129,109.409,109.04,15482.0
2018-07-30,109.255,109.2,109.39,109.145,17284.0
2018-07-31,109.338,109.308,109.338,109.211,15789.0
2018-08-01,109.34,109.6,109.621,109.297,15995.0
2018-08-02,109.65,109.687,109.886,109.54,24763.0
2018-08-03,109.69,109.783,109.99,109.69,8844.0
2018-08-06,109.88,109.86,109.957,109.591,23813.0
2018-08-07,109.889,109.925,109.977,109.71,16342.0
2018-08-08,110.04,109.81,110.06,109.787,16130.0
2018-08-09,109.86,109.667,109.88,109.656,11951.0
2018-08-10,109.652,109.54,109.709,109.406,10527.0
2018-08-13,109.54,109.4,109.636,109.344,10429.0
2018-08-14,109.4,109.65,109.687,109.354,11486.0
2018-08-15,109.791,109.311,109.791,109.292,11542.0
2018-08-16,109.378,109.272,109.383,109.242,9508.0
2018-08-17,109.262,108.524,109.372,107.927,3444.0
2018-08-20,108.671,108.569,108.671,108.39,7529.0
2018-08-21,108.571,108.574,108.625,108.365,8536.0
2018-08-22,108.565,108.627,108.767,108.49,6989.0
2018-08-23,108.628,108.741,108.87,108.56,8652.0
2018-08-24,108.79,108.904,108.973,108.79,8978.0
2018-08-27,108.956,108.868,109.077,108.831,4187.0
2018-08-28,108.99,109.026,109.112,108.812,5430.0
2018-08-29,109.269,109.18,109.269,108.903,4190.0
2018-08-30,109.18,109.171,109.319,109.092,6900.0
